,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,context_annotations,created_at,id,public_metrics,tweet text,# likes,# retweets,# replies,# quotes,links,# Reactions,Countries from text,Link Text,Final Countries,Income Level
2899,2899,2899,2899,"[{'domain': {'id': '45', 'name': 'Brand Vertical', 'description': 'Top level entities that describe a Brands industry'}, 'entity': {'id': '781974597310615553', 'name': 'Entertainment'}}, {'domain': {'id': '46', 'name': 'Brand Category', 'description': 'Categories within Brand Verticals that narrow down the scope of Brands'}, 'entity': {'id': '781974597105094656', 'name': 'TV/Movies Related'}}, {'domain': {'id': '47', 'name': 'Brand', 'description': 'Brands and Companies'}, 'entity': {'id': '10040667043', 'name': 'CNN'}}]",2021-01-22 09:43:09+00:00,1.35E+18,"{'retweet_count': 125, 'reply_count': 43, 'like_count': 553, 'quote_count': 9}",An evacuation order was lifted after residents of a Washington State town were originally told to flee due to an explosion threat ,553,125,43,9,https://t.co/sYfDDE8RgX,730,['Washington State'],,['United States'],[]
2900,2900,2900,2900,"[{'domain': {'id': '45', 'name': 'Brand Vertical', 'description': 'Top level entities that describe a Brands industry'}, 'entity': {'id': '781974597310615553', 'name': 'Entertainment'}}, {'domain': {'id': '46', 'name': 'Brand Category', 'description': 'Categories within Brand Verticals that narrow down the scope of Brands'}, 'entity': {'id': '781974597105094656', 'name': 'TV/Movies Related'}}, {'domain': {'id': '47', 'name': 'Brand', 'description': 'Brands and Companies'}, 'entity': {'id': '10040667043', 'name': 'CNN'}}]",2021-01-22 09:14:32+00:00,1.35E+18,"{'retweet_count': 142, 'reply_count': 44, 'like_count': 506, 'quote_count': 9}",A fire in a Washington State town has forced residents to flee the area due to the threat of a potential explosion ,506,142,44,9,https://t.co/K39yfDQxiT,701,['Washington State'],,['United States'],[]
2901,2901,2901,2901,"[{'domain': {'id': '45', 'name': 'Brand Vertical', 'description': 'Top level entities that describe a Brands industry'}, 'entity': {'id': '781974597310615553', 'name': 'Entertainment'}}, {'domain': {'id': '46', 'name': 'Brand Category', 'description': 'Categories within Brand Verticals that narrow down the scope of Brands'}, 'entity': {'id': '781974597105094656', 'name': 'TV/Movies Related'}}, {'domain': {'id': '47', 'name': 'Brand', 'description': 'Brands and Companies'}, 'entity': {'id': '10040667043', 'name': 'CNN'}}]",2021-01-22 02:56:34+00:00,1.35E+18,"{'retweet_count': 155, 'reply_count': 79, 'like_count': 667, 'quote_count': 42}","Julie Payette, a former Canadian astronaut and the country's governor general since 2017, announced she would step down after she was accused by current and former employees of creating a ""toxic"" workplace environment",667,155,79,42,https://t.co/pgIKrZzZI8,943,[],,['United States'],[]
2902,2902,2902,2902,"[{'domain': {'id': '45', 'name': 'Brand Vertical', 'description': 'Top level entities that describe a Brands industry'}, 'entity': {'id': '781974597310615553', 'name': 'Entertainment'}}, {'domain': {'id': '46', 'name': 'Brand Category', 'description': 'Categories within Brand Verticals that narrow down the scope of Brands'}, 'entity': {'id': '781974597105094656', 'name': 'TV/Movies Related'}}, {'domain': {'id': '47', 'name': 'Brand', 'description': 'Brands and Companies'}, 'entity': {'id': '10040667043', 'name': 'CNN'}}]",2021-01-22 02:39:41+00:00,1.35E+18,"{'retweet_count': 630, 'reply_count': 1010, 'like_count': 2311, 'quote_count': 234}","Thousands of National Guardsmen have been moved to a parking garage after they were told they could no longer use space within the US Capitol Complex as a rest area, multiple Guardsmen say ",2311,630,1010,234,https://t.co/j4WR1nf40F,4185,['US'],,['United States'],[]
2903,2903,2903,2903,"[{'domain': {'id': '123', 'name': 'Ongoing News Story', 'description': ""Ongoing News Stories like 'Brexit'""}, 'entity': {'id': '1220701888179359745', 'name': 'COVID-19'}}, {'domain': {'id': '45', 'name': 'Brand Vertical', 'description': 'Top level entities that describe a Brands industry'}, 'entity': {'id': '781974597310615553', 'name': 'Entertainment'}}, {'domain': {'id': '46', 'name': 'Brand Category', 'description': 'Categories within Brand Verticals that narrow down the scope of Brands'}, 'entity': {'id': '781974597105094656', 'name': 'TV/Movies Related'}}, {'domain': {'id': '47', 'name': 'Brand', 'description': 'Brands and Companies'}, 'entity': {'id': '10040667043', 'name': 'CNN'}}]",2021-01-22 01:59:00+00:00,1.35E+18,"{'retweet_count': 150, 'reply_count': 35, 'like_count': 753, 'quote_count': 13}","Portugal will suspend flights with the UK starting Saturday, the Portuguese prime minister says, in order to “reduce the risk of contagion” based on the new coronavirus variant originally found in the UK ",753,150,35,13,https://t.co/7B8AQJhfCi,951,"['Portugal', 'UK', 'UK']",,"['Portugal', 'United Kingdom']",[]
2904,2904,2904,2904,"[{'domain': {'id': '10', 'name': 'Person', 'description': 'Named people in the world like Nelson Mandela'}, 'entity': {'id': '10040395078', 'name': 'Joe Biden', 'description': 'US President Joe Biden'}}, {'domain': {'id': '35', 'name': 'Politician', 'description': 'Politicians in the world, like Joe Biden'}, 'entity': {'id': '10040395078', 'name': 'Joe Biden', 'description': 'US President Joe Biden'}}, {'domain': {'id': '45', 'name': 'Brand Vertical', 'description': 'Top level entities that describe a Brands industry'}, 'entity': {'id': '781974597310615553', 'name': 'Entertainment'}}, {'domain': {'id': '46', 'name': 'Brand Category', 'description': 'Categories within Brand Verticals that narrow down the scope of Brands'}, 'entity': {'id': '781974597105094656', 'name': 'TV/Movies Related'}}, {'domain': {'id': '47', 'name': 'Brand', 'description': 'Brands and Companies'}, 'entity': {'id': '10040667043', 'name': 'CNN'}}]",2021-01-22 01:11:11+00:00,1.35E+18,"{'retweet_count': 308, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",RT @CNNPolitics: Biden administration authorizes extension of federal housing eviction moratorium ,0,308,0,0,https://t.co/7P3dH486Xi,308,[],,[''],[]
2905,2905,2905,2905,"[{'domain': {'id': '123', 'name': 'Ongoing News Story', 'description': ""Ongoing News Stories like 'Brexit'""}, 'entity': {'id': '1220701888179359745', 'name': 'COVID-19'}}, {'domain': {'id': '10', 'name': 'Person', 'description': 'Named people in the world like Nelson Mandela'}, 'entity': {'id': '10040395078', 'name': 'Joe Biden', 'description': 'US President Joe Biden'}}, {'domain': {'id': '35', 'name': 'Politician', 'description': 'Politicians in the world, like Joe Biden'}, 'entity': {'id': '10040395078', 'name': 'Joe Biden', 'description': 'US President Joe Biden'}}, {'domain': {'id': '45', 'name': 'Brand Vertical', 'description': 'Top level entities that describe a Brands industry'}, 'entity': {'id': '781974597310615553', 'name': 'Entertainment'}}, {'domain': {'id': '46', 'name': 'Brand Category', 'description': 'Categories within Brand Verticals that narrow down the scope of Brands'}, 'entity': {'id': '781974597105094656', 'name': 'TV/Movies Related'}}, {'domain': {'id': '47', 'name': 'Brand', 'description': 'Brands and Companies'}, 'entity': {'id': '10040667043', 'name': 'CNN'}}]",2021-01-21 23:28:31+00:00,1.35E+18,"{'retweet_count': 979, 'reply_count': 443, 'like_count': 9854, 'quote_count': 130}","Wearing a mask will soon be federally mandated for interstate travelers, according to an executive order signed by President Biden. The travel order applies to airports and planes, trains, ferries, intercity buses and public transportation. ",9854,979,443,130,https://t.co/rJwuQdo8X6,11406,[],,[''],[]
2906,2906,2906,2906,"[{'domain': {'id': '45', 'name': 'Brand Vertical', 'description': 'Top level entities that describe a Brands industry'}, 'entity': {'id': '781974597310615553', 'name': 'Entertainment'}}, {'domain': {'id': '46', 'name': 'Brand Category', 'description': 'Categories within Brand Verticals that narrow down the scope of Brands'}, 'entity': {'id': '781974597105094656', 'name': 'TV/Movies Related'}}, {'domain': {'id': '47', 'name': 'Brand', 'description': 'Brands and Companies'}, 'entity': {'id': '10040667043', 'name': 'CNN'}}]",2021-01-21 22:32:16+00:00,1.35E+18,"{'retweet_count': 632, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","RT @CNNPolitics: The Senate has joined the House in approving a waiver to allow retired Gen. Lloyd Austin to serve as secretary of defense,…",0,632,0,0,,632,[],,[''],[]
2907,2907,2907,2907,"[{'domain': {'id': '88', 'name': 'Political Body', 'description': 'A section of a government, like The Supreme Court'}, 'entity': {'id': '961705302700654593', 'name': 'United States Congress', 'description': 'United States Congress'}}, {'domain': {'id': '10', 'name': 'Person', 'description': 'Named people in the world like Nelson Mandela'}, 'entity': {'id': '888193957263400964', 'name': 'Mitch McConnell', 'description': 'US Senator Mitch McConnell (KY)'}}, {'domain': {'id': '35', 'name': 'Politician', 'description': 'Politicians in the world, like Joe Biden'}, 'entity': {'id': '888193957263400964', 'name': 'Mitch McConnell', 'description': 'US Senator Mitch McConnell (KY)'}}, {'domain': {'id': '45', 'name': 'Brand Vertical', 'description': 'Top level entities that describe a Brands industry'}, 'entity': {'id': '781974597310615553', 'name': 'Entertainment'}}, {'domain': {'id': '46', 'name': 'Brand Category', 'description': 'Categories within Brand Verticals that narrow down the scope of Brands'}, 'entity': {'id': '781974597105094656', 'name': 'TV/Movies Related'}}, {'domain': {'id': '47', 'name': 'Brand', 'description': 'Brands and Companies'}, 'entity': {'id': '10040667043', 'name': 'CNN'}}, {'domain': {'id': '88', 'name': 'Political Body', 'description': 'A section of a government, like The Supreme Court'}, 'entity': {'id': '877326946253684737', 'name': 'United States Senate', 'description': 'United States Senate'}}, {'domain': {'id': '88', 'name': 'Political Body', 'description': 'A section of a government, like The Supreme Court'}, 'entity': {'id': '961705302700654593', 'name': 'United States Congress', 'description': 'United States Congress'}}]",2021-01-21 22:25:06+00:00,1.35E+18,"{'retweet_count': 236, 'reply_count': 551, 'like_count': 1337, 'quote_count': 162}","Senate Minority Leader Mitch McConnell wants to delay the impeachment trial until February, sources say. However, it remains to be seen if Democrats will go along. ",1337,236,551,162,https://t.co/ZQ34fnoqkW,2286,[],,['United Kingdom'],[]
2908,2908,2908,2908,"[{'domain': {'id': '45', 'name': 'Brand Vertical', 'description': 'Top level entities that describe a Brands industry'}, 'entity': {'id': '781974597310615553', 'name': 'Entertainment'}}, {'domain': {'id': '46', 'name': 'Brand Category', 'description': 'Categories within Brand Verticals that narrow down the scope of Brands'}, 'entity': {'id': '781974597105094656', 'name': 'TV/Movies Related'}}, {'domain': {'id': '47', 'name': 'Brand', 'description': 'Brands and Companies'}, 'entity': {'id': '10040667043', 'name': 'CNN'}}]",2021-01-21 21:36:02+00:00,1.35E+18,"{'retweet_count': 265, 'reply_count': 66, 'like_count': 792, 'quote_count': 47}","The former head of the Vatican bank, Angelo Caloia, has been sentenced to nearly nine years in prison for money laundering and aggravated embezzlement ",792,265,66,47,https://t.co/kDLiioO9Ww,1170,['Vatican'],,['Vatican City'],[]
2909,2909,2909,2909,"[{'domain': {'id': '45', 'name': 'Brand Vertical', 'description': 'Top level entities that describe a Brands industry'}, 'entity': {'id': '781974597310615553', 'name': 'Entertainment'}}, {'domain': {'id': '46', 'name': 'Brand Category', 'description': 'Categories within Brand Verticals that narrow down the scope of Brands'}, 'entity': {'id': '781974597105094656', 'name': 'TV/Movies Related'}}, {'domain': {'id': '47', 'name': 'Brand', 'description': 'Brands and Companies'}, 'entity': {'id': '10040667043', 'name': 'CNN'}}]",2021-01-21 21:17:09+00:00,1.35E+18,"{'retweet_count': 326, 'reply_count': 49, 'like_count': 3027, 'quote_count': 24}",Retired Gen. Lloyd Austin is closer to being the US' first Black defense secretary after the House passed a waiver allowing him to be confirmed ,3027,326,49,24,https://t.co/V78SMX6YFG,3426,['US'],,['United States'],[]
2910,2910,2910,2910,"[{'domain': {'id': '123', 'name': 'Ongoing News Story', 'description': ""Ongoing News Stories like 'Brexit'""}, 'entity': {'id': '1220701888179359745', 'name': 'COVID-19'}}, {'domain': {'id': '10', 'name': 'Person', 'description': 'Named people in the world like Nelson Mandela'}, 'entity': {'id': '10040395078', 'name': 'Joe Biden', 'description': 'US President Joe Biden'}}, {'domain': {'id': '35', 'name': 'Politician', 'description': 'Politicians in the world, like Joe Biden'}, 'entity': {'id': '10040395078', 'name': 'Joe Biden', 'description': 'US President Joe Biden'}}, {'domain': {'id': '45', 'name': 'Brand Vertical', 'description': 'Top level entities that describe a Brands industry'}, 'entity': {'id': '781974597310615553', 'name': 'Entertainment'}}, {'domain': {'id': '46', 'name': 'Brand Category', 'description': 'Categories within Brand Verticals that narrow down the scope of Brands'}, 'entity': {'id': '781974597105094656', 'name': 'TV/Movies Related'}}, {'domain': {'id': '47', 'name': 'Brand', 'description': 'Brands and Companies'}, 'entity': {'id': '10040667043', 'name': 'CNN'}}]",2021-01-21 20:33:42+00:00,1.35E+18,"{'retweet_count': 500, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","RT @CNNPolitics: President Biden unveils Covid-19 strategy, beginning with a national vaccination campaign and requiring masks in places su…",0,500,0,0,,500,[],,[''],[]
2911,2911,2911,2911,"[{'domain': {'id': '123', 'name': 'Ongoing News Story', 'description': ""Ongoing News Stories like 'Brexit'""}, 'entity': {'id': '1220701888179359745', 'name': 'COVID-19'}}, {'domain': {'id': '10', 'name': 'Person', 'description': 'Named people in the world like Nelson Mandela'}, 'entity': {'id': '10040395078', 'name': 'Joe Biden', 'description': 'US President Joe Biden'}}, {'domain': {'id': '35', 'name': 'Politician', 'description': 'Politicians in the world, like Joe Biden'}, 'entity': {'id': '10040395078', 'name': 'Joe Biden', 'description': 'US President Joe Biden'}}, {'domain': {'id': '45', 'name': 'Brand Vertical', 'description': 'Top level entities that describe a Brands industry'}, 'entity': {'id': '781974597310615553', 'name': 'Entertainment'}}, {'domain': {'id': '46', 'name': 'Brand Category', 'description': 'Categories within Brand Verticals that narrow down the scope of Brands'}, 'entity': {'id': '781974597105094656', 'name': 'TV/Movies Related'}}, {'domain': {'id': '47', 'name': 'Brand', 'description': 'Brands and Companies'}, 'entity': {'id': '10040667043', 'name': 'CNN'}}]",2021-01-21 19:48:49+00:00,1.35E+18,"{'retweet_count': 161, 'reply_count': 85, 'like_count': 1494, 'quote_count': 9}",President Biden delivers remarks on his administration's Covid-19 response strategy and signs more executive orders aimed at curbing the pandemic. Follow live updates:,1494,161,85,9,https://t.co/FShA6NMG1a,1749,[],,[''],[]
2912,2912,2912,2912,"[{'domain': {'id': '10', 'name': 'Person', 'description': 'Named people in the world like Nelson Mandela'}, 'entity': {'id': '10040395078', 'name': 'Joe Biden', 'description': 'US President Joe Biden'}}, {'domain': {'id': '35', 'name': 'Politician', 'description': 'Politicians in the world, like Joe Biden'}, 'entity': {'id': '10040395078', 'name': 'Joe Biden', 'description': 'US President Joe Biden'}}, {'domain': {'id': '45', 'name': 'Brand Vertical', 'description': 'Top level entities that describe a Brands industry'}, 'entity': {'id': '781974597310615553', 'name': 'Entertainment'}}, {'domain': {'id': '46', 'name': 'Brand Category', 'description': 'Categories within Brand Verticals that narrow down the scope of Brands'}, 'entity': {'id': '781974597105094656', 'name': 'TV/Movies Related'}}, {'domain': {'id': '47', 'name': 'Brand', 'description': 'Brands and Companies'}, 'entity': {'id': '10040667043', 'name': 'CNN'}}]",2021-01-21 18:22:20+00:00,1.35E+18,"{'retweet_count': 192, 'reply_count': 61, 'like_count': 1461, 'quote_count': 10}","The Biden administration will seek a full five-year extension of a key arms control treaty between the US and Russia, a US official says",1461,192,61,10,https://t.co/CXKMpJhE9m,1724,"['US', 'Russia', 'US']",,"['United States', 'Russia']",[]
2913,2913,2913,2913,"[{'domain': {'id': '65', 'name': 'Interests and Hobbies Vertical', 'description': 'Top level interests and hobbies groupings, like Food or Travel'}, 'entity': {'id': '903303816698671104', 'name': 'Wellness and health', 'description': 'Wellness & Health'}}, {'domain': {'id': '66', 'name': 'Interests and Hobbies Category', 'description': 'A grouping of interests and hobbies entities, like Novelty Food or Destinations'}, 'entity': {'id': '918538847302041600', 'name': 'Community Health', 'description': 'Community Health'}}, {'domain': {'id': '67', 'name': 'Interests and Hobbies', 'description': 'Interests, opinions, and behaviors of individuals, groups, or cultures; like Speciality Cooking or Theme Parks'}, 'entity': {'id': '920768310152593408', 'name': 'Common Medication', 'description': 'Common Medication'}}, {'domain': {'id': '123', 'name': 'Ongoing News Story', 'description': ""Ongoing News Stories like 'Brexit'""}, 'entity': {'id': '1220701888179359745', 'name': 'COVID-19'}}, {'domain': {'id': '45', 'name': 'Brand Vertical', 'description': 'Top level entities that describe a Brands industry'}, 'entity': {'id': '781974597310615553', 'name': 'Entertainment'}}, {'domain': {'id': '46', 'name': 'Brand Category', 'description': 'Categories within Brand Verticals that narrow down the scope of Brands'}, 'entity': {'id': '781974597105094656', 'name': 'TV/Movies Related'}}, {'domain': {'id': '47', 'name': 'Brand', 'description': 'Brands and Companies'}, 'entity': {'id': '10040667043', 'name': 'CNN'}}]",2021-01-21 18:03:38+00:00,1.35E+18,"{'retweet_count': 224, 'reply_count': 84, 'like_count': 1926, 'quote_count': 44}","Americans' willingness to get a coronavirus vaccine is on the rise, with 66% saying they will try now that multiple are approved and becoming available",1926,224,84,44,https://t.co/Ew2uhSj66B,2278,[],,['United States'],[]
2914,2914,2914,2914,"[{'domain': {'id': '10', 'name': 'Person', 'description': 'Named people in the world like Nelson Mandela'}, 'entity': {'id': '799022225751871488', 'name': 'Donald Trump', 'description': 'US President Donald Trump'}}, {'domain': {'id': '10', 'name': 'Person', 'description': 'Named people in the world like Nelson Mandela'}, 'entity': {'id': '940705992290975744', 'name': 'Nancy Pelosi', 'description': 'US House of Representatives Minority Leader Nancy Pelosi (CA-12)'}}, {'domain': {'id': '35', 'name': 'Politician', 'description': 'Politicians in the world, like Joe Biden'}, 'entity': {'id': '799022225751871488', 'name': 'Donald Trump', 'description': 'US President Donald Trump'}}, {'domain': {'id': '35', 'name': 'Politician', 'description': 'Politicians in the world, like Joe Biden'}, 'entity': {'id': '940705992290975744', 'name': 'Nancy Pelosi', 'description': 'US House of Representatives Minority Leader Nancy Pelosi (CA-12)'}}, {'domain': {'id': '45', 'name': 'Brand Vertical', 'description': 'Top level entities that describe a Brands industry'}, 'entity': {'id': '781974597310615553', 'name': 'Entertainment'}}, {'domain': {'id': '46', 'name': 'Brand Category', 'description': 'Categories within Brand Verticals that narrow down the scope of Brands'}, 'entity': {'id': '781974597105094656', 'name': 'TV/Movies Related'}}, {'domain': {'id': '47', 'name': 'Brand', 'description': 'Brands and Companies'}, 'entity': {'id': '10040667043', 'name': 'CNN'}}]",2021-01-21 16:53:49+00:00,1.35E+18,"{'retweet_count': 168, 'reply_count': 223, 'like_count': 2001, 'quote_count': 31}","House Speaker Nancy Pelosi declines to specify when Trump's second impeachment trial will unfold, but says she doesn't think it will undercut unity",2001,168,223,31,https://t.co/CEEmBXhlsT,2423,[],,[''],[]
2915,2915,2915,2915,"[{'domain': {'id': '45', 'name': 'Brand Vertical', 'description': 'Top level entities that describe a Brands industry'}, 'entity': {'id': '781974597310615553', 'name': 'Entertainment'}}, {'domain': {'id': '46', 'name': 'Brand Category', 'description': 'Categories within Brand Verticals that narrow down the scope of Brands'}, 'entity': {'id': '781974597105094656', 'name': 'TV/Movies Related'}}, {'domain': {'id': '47', 'name': 'Brand', 'description': 'Brands and Companies'}, 'entity': {'id': '10040667043', 'name': 'CNN'}}]",2021-01-21 13:45:01+00:00,1.35E+18,"{'retweet_count': 192, 'reply_count': 128, 'like_count': 818, 'quote_count': 40}","Another 900,000 Americans filed for first-time unemployment benefits on a seasonally adjusted basis last week",818,192,128,40,https://t.co/vAnGyKqEIq,1178,[],,['United States'],[]
2916,2916,2916,2916,"[{'domain': {'id': '123', 'name': 'Ongoing News Story', 'description': ""Ongoing News Stories like 'Brexit'""}, 'entity': {'id': '1220701888179359745', 'name': 'COVID-19'}}, {'domain': {'id': '10', 'name': 'Person', 'description': 'Named people in the world like Nelson Mandela'}, 'entity': {'id': '10040395078', 'name': 'Joe Biden', 'description': 'US President Joe Biden'}}, {'domain': {'id': '35', 'name': 'Politician', 'description': 'Politicians in the world, like Joe Biden'}, 'entity': {'id': '10040395078', 'name': 'Joe Biden', 'description': 'US President Joe Biden'}}, {'domain': {'id': '45', 'name': 'Brand Vertical', 'description': 'Top level entities that describe a Brands industry'}, 'entity': {'id': '781974597310615553', 'name': 'Entertainment'}}, {'domain': {'id': '46', 'name': 'Brand Category', 'description': 'Categories within Brand Verticals that narrow down the scope of Brands'}, 'entity': {'id': '781974597105094656', 'name': 'TV/Movies Related'}}, {'domain': {'id': '47', 'name': 'Brand', 'description': 'Brands and Companies'}, 'entity': {'id': '10040667043', 'name': 'CNN'}}, {'domain': {'id': '88', 'name': 'Political Body', 'description': 'A section of a government, like The Supreme Court'}, 'entity': {'id': '871795678447456256', 'name': 'The White House', 'description': 'Conversation from and about the White House, both as a destination and as political voice'}}]",2021-01-21 12:43:40+00:00,1.35E+18,"{'retweet_count': 315, 'reply_count': 116, 'like_count': 3220, 'quote_count': 50}",White House coronavirus coordinator Jeff Zients said he thinks the vaccine supply will be adequate to meet the Biden administration's goal of 100 million shots delivered in 100 days,3220,315,116,50,https://t.co/8z8kigeZfB,3701,[],,[''],[]
2917,2917,2917,2917,"[{'domain': {'id': '45', 'name': 'Brand Vertical', 'description': 'Top level entities that describe a Brands industry'}, 'entity': {'id': '781974597310615553', 'name': 'Entertainment'}}, {'domain': {'id': '46', 'name': 'Brand Category', 'description': 'Categories within Brand Verticals that narrow down the scope of Brands'}, 'entity': {'id': '781974597105094656', 'name': 'TV/Movies Related'}}, {'domain': {'id': '47', 'name': 'Brand', 'description': 'Brands and Companies'}, 'entity': {'id': '10040667043', 'name': 'CNN'}}]",2021-01-21 09:47:28+00:00,1.35E+18,"{'retweet_count': 708, 'reply_count': 209, 'like_count': 2995, 'quote_count': 784}","A single ticket sold in Maryland matched all six numbers of the $731.1 million Powerball lottery, the fourth-largest jackpot in Powerball history",2995,708,209,784,https://t.co/pJkKThS8Nq,4696,['Maryland'],,['United States'],[]
2918,2918,2918,2918,"[{'domain': {'id': '45', 'name': 'Brand Vertical', 'description': 'Top level entities that describe a Brands industry'}, 'entity': {'id': '781974597310615553', 'name': 'Entertainment'}}, {'domain': {'id': '46', 'name': 'Brand Category', 'description': 'Categories within Brand Verticals that narrow down the scope of Brands'}, 'entity': {'id': '781974597105094656', 'name': 'TV/Movies Related'}}, {'domain': {'id': '47', 'name': 'Brand', 'description': 'Brands and Companies'}, 'entity': {'id': '10040667043', 'name': 'CNN'}}]",2021-01-21 09:07:44+00:00,1.35E+18,"{'retweet_count': 178, 'reply_count': 71, 'like_count': 523, 'quote_count': 23}","Twin suicide bombs rocked a busy market in central Baghdad on Thursday morning, killing at least 13 people, according to state media and several officials",523,178,71,23,https://t.co/ld8OzuTMPO,795,['Baghdad'],,['Iraq'],[]
2919,2919,2919,2919,"[{'domain': {'id': '45', 'name': 'Brand Vertical', 'description': 'Top level entities that describe a Brands industry'}, 'entity': {'id': '781974597310615553', 'name': 'Entertainment'}}, {'domain': {'id': '46', 'name': 'Brand Category', 'description': 'Categories within Brand Verticals that narrow down the scope of Brands'}, 'entity': {'id': '781974597105094656', 'name': 'TV/Movies Related'}}, {'domain': {'id': '47', 'name': 'Brand', 'description': 'Brands and Companies'}, 'entity': {'id': '10040667043', 'name': 'CNN'}}]",2021-01-21 04:13:10+00:00,1.35E+18,"{'retweet_count': 373, 'reply_count': 98, 'like_count': 3142, 'quote_count': 26}","The Department of Homeland Security is pausing some deportations for 100 days, the department announced late Wednesday",3142,373,98,26,https://t.co/G4eJ7Dtj9I,3639,[],,['Iraq'],[]
2920,2920,2920,2920,"[{'domain': {'id': '10', 'name': 'Person', 'description': 'Named people in the world like Nelson Mandela'}, 'entity': {'id': '799022225751871488', 'name': 'Donald Trump', 'description': 'US President Donald Trump'}}, {'domain': {'id': '35', 'name': 'Politician', 'description': 'Politicians in the world, like Joe Biden'}, 'entity': {'id': '799022225751871488', 'name': 'Donald Trump', 'description': 'US President Donald Trump'}}, {'domain': {'id': '45', 'name': 'Brand Vertical', 'description': 'Top level entities that describe a Brands industry'}, 'entity': {'id': '781974597310615553', 'name': 'Entertainment'}}, {'domain': {'id': '46', 'name': 'Brand Category', 'description': 'Categories within Brand Verticals that narrow down the scope of Brands'}, 'entity': {'id': '781974597105094656', 'name': 'TV/Movies Related'}}, {'domain': {'id': '47', 'name': 'Brand', 'description': 'Brands and Companies'}, 'entity': {'id': '10040667043', 'name': 'CNN'}}]",2021-01-21 02:09:01+00:00,1.35E+18,"{'retweet_count': 514, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",RT @CNNPolitics: A last-minute Trump NSA appointee has been put on administrative leave because his appointment is now the subject of a Def…,0,514,0,0,,514,[],,[''],[]
2921,2921,2921,2921,"[{'domain': {'id': '45', 'name': 'Brand Vertical', 'description': 'Top level entities that describe a Brands industry'}, 'entity': {'id': '781974597310615553', 'name': 'Entertainment'}}, {'domain': {'id': '46', 'name': 'Brand Category', 'description': 'Categories within Brand Verticals that narrow down the scope of Brands'}, 'entity': {'id': '781974597105094656', 'name': 'TV/Movies Related'}}, {'domain': {'id': '47', 'name': 'Brand', 'description': 'Brands and Companies'}, 'entity': {'id': '10040667043', 'name': 'CNN'}}]",2021-01-21 02:04:51+00:00,1.35E+18,"{'retweet_count': 1131, 'reply_count': 617, 'like_count': 12846, 'quote_count': 145}","Joseph Biggs, a leader of the Proud Boys extremist group that took part in the US Capitol insurrection, was taken into custody and is facing charges ",12846,1131,617,145,https://t.co/oAaQkM25GC,14739,['US'],,['United States'],[]
2922,2922,2922,2922,"[{'domain': {'id': '10', 'name': 'Person', 'description': 'Named people in the world like Nelson Mandela'}, 'entity': {'id': '1330989333814288384', 'name': 'Avril Haines '}}, {'domain': {'id': '10', 'name': 'Person', 'description': 'Named people in the world like Nelson Mandela'}, 'entity': {'id': '10040395078', 'name': 'Joe Biden', 'description': 'US President Joe Biden'}}, {'domain': {'id': '35', 'name': 'Politician', 'description': 'Politicians in the world, like Joe Biden'}, 'entity': {'id': '10040395078', 'name': 'Joe Biden', 'description': 'US President Joe Biden'}}, {'domain': {'id': '45', 'name': 'Brand Vertical', 'description': 'Top level entities that describe a Brands industry'}, 'entity': {'id': '781974597310615553', 'name': 'Entertainment'}}, {'domain': {'id': '46', 'name': 'Brand Category', 'description': 'Categories within Brand Verticals that narrow down the scope of Brands'}, 'entity': {'id': '781974597105094656', 'name': 'TV/Movies Related'}}, {'domain': {'id': '47', 'name': 'Brand', 'description': 'Brands and Companies'}, 'entity': {'id': '10040667043', 'name': 'CNN'}}]",2021-01-21 00:23:05+00:00,1.35E+18,"{'retweet_count': 278, 'reply_count': 62, 'like_count': 3507, 'quote_count': 17}","Avril Haines, President Biden's nominee for director of national intelligence, is his first Cabinet pick confirmed by the Senate ",3507,278,62,17,https://t.co/GJPtPfdW6N,3864,[],,['United States'],[]
